"id","request_for_specialist_id","candidate_id","status","next_step_id","due_date","is_main","start_date","deadline_sla_date","result_date","result_comment","rate","is_active","is_staffing","staffing_file_id","is_favorite","interview_date","resume_request_id","assigned_date","status_reason_id","cancel_reject_initiator_id"
930,720,1128,CANCEL,,,0,,,"2022-04-13 16:28:11",Candidate Prokhorenko Daniil cancelled because of start on demand 720,,1,1,260,0,,,"2022-04-08 08:33:18",12,
931,719,6903,CANCEL,19,"2022-05-10",0,,,"2022-05-17 06:22:28","Кандидат прошел интервью, получил тестовое задание от заказчика и перестал давать обратную связь",,1,1,580,1,,,"2022-04-08 08:39:19",12,
932,1317,7363,CANCEL,,,0,,"2022-04-22","2022-04-19 13:37:23",Ставим деманд на холд. Заказчик не выходит на связь.,,1,1,360,1,,7639,"2022-04-08 09:28:35",12,
933,1157,7811,REJECT,,,0,,,"2022-05-16 21:00:00","Кандидат показал слабый уровень.
Не смог ответить на вопросы про БД и SQL",,1,1,154,1,,,"2022-04-08 09:27:56",12,
934,1169,923,CANCEL,,,0,,"2022-04-22","2022-04-13 08:50:54","massege from the customer:
Due to recent realignment within the team, we are temporarily discontinuing the hiring for Sr. backend engineer Golang & Engineering Manager.",,1,1,,1,,,"2022-04-08 09:29:12",12,
936,1172,7622,CANCEL,,,0,,"2022-04-22","2022-04-11 16:55:56","Кандидат J1. Позиция с высокими требованиями S. В длительную подготовку не возьмем, закрыть необходимо АСАП.",,1,1,,0,,,"2022-04-08 09:32:15",12,
937,553,764,CANCEL,,,0,,"2022-04-15","2022-04-19 07:43:42",Кандидат отказался проходить тестовое задание и в итоге стартовать на проекте,,1,1,,0,,7651,"2022-04-08 11:18:48",12,
938,996,136,TERMINATED,24,"2022-04-22",0,"2022-04-11",,"2022-04-11 06:57:33",Stop on project from: 2022-08-29,,1,1,,1,,,"2022-04-08 09:53:40",,
939,1326,4212,CANCEL,15,"2022-04-28",0,,,"2022-05-02 06:30:30","Annalise.ai свернул набор, сделали выбор в пользу набора своих людей.",,1,1,317,1,,,"2022-04-08 14:16:58",12,
940,1084,1053,CANCEL,16,"2022-04-19",0,,"2022-04-25","2022-04-26 12:29:18",The client fill the position with the candidate from the market.,,1,1,490,1,"2022-04-19",,"2022-04-08 10:47:40",12,
941,1314,1763,ASSIGNED,,,1,"2022-04-15",,"2022-04-15 09:26:45",,,1,1,341,1,,7641,"2022-04-08 10:18:27",,
942,1323,680,REJECT,,,0,,,"2022-04-13 21:00:00","клиент пока будет смотреть только основную команду, дизайнера не готов.",,1,1,262,0,,,"2022-04-08 10:19:03",12,
943,1318,1399,CANCEL,,,0,,"2022-04-15","2022-04-08 14:14:54","Будет один фронт на проекте, нужен более скилловый кандидат",,1,1,,0,,,"2022-04-08 10:48:46",12,
944,1283,7836,CANCEL,,,0,,"2022-04-15","2022-04-19 11:15:01","PropertyGuru - Чудинов Вячеслав - 12.04. тех - 11.04 - 15.04 интенсив по англ - 67% - 19.04 повторный прогон по англ. 76% - не готов к прохождению собеседования, кандидата отпускаем.

Дайте, пожалуйста, релевантного кандидата с опытом и англ.",,1,1,,0,,,"2022-04-08 10:48:09",12,
945,1122,1183,REJECT,,,0,,,"2022-04-25 21:00:00","Alex seems to have some good analytical and user research skills. He had experience with data viz is definitely a plus. He seems interested in collaborative conversation which is key for our process. However, some of his answers to our questions were unsatisfactory. We all agreed that he didn't knock our socks off. Since we have interviewed quite a few candidates by now, they all seemed to have the same communication issues. They couldn't articulate their ideas or concepts concisely and clearly. I'd like to believe that it is mostly because of the language barrier.",,1,1,,1,,,"2022-04-08 10:32:12",12,
947,1122,2010,CANCEL,,,0,,"2022-04-13","2022-04-14 14:43:33","Cнимаем с подготовки на проект, по английскому языку не вытянет работу с бизнесом на проекте",,1,1,,0,,,"2022-04-08 10:32:22",12,
948,553,1425,CANCEL,,,0,,"2022-04-15","2022-04-08 11:18:21",/////////////////////////////////////////////////////////////,,1,1,,0,,,"2022-04-08 10:34:29",12,
949,883,8515,CANCEL,,,0,,,"2022-04-13 07:24:02","стартует Коробов, Лазовика процессим на другие проекты",,1,1,,0,,,"2022-04-08 10:46:01",12,
950,657,2577,ASSIGNED,,,1,"2022-05-04",,"2022-04-08 11:00:17",,,1,1,,1,,,"2022-04-08 10:49:34",,
951,1327,2037,CANCEL,,,0,,"2022-04-22","2022-04-12 09:23:28","Кандидат отказался от подготовки в связи с тем, что вакансия предполагает иной профиль его развития как специалиста.",,1,1,,0,,7646,"2022-04-08 10:58:58",12,
952,1238,1830,CANCEL,,,0,,"2022-04-15","2022-04-11 07:10:02","""Давайте лучше другого кандидата поищем, я все таки больше бэкенд и хотел бы в нем развиваться"" (с)",,1,1,,0,,,"2022-04-08 11:01:06",12,
953,1328,967,CANCEL,,,0,,"2022-04-22","2022-04-13 07:25:25",Прошу закрыть деманд по причине остановки подбора кандидатов заказчиком,,1,1,355,1,,,"2022-04-08 11:00:25",12,
954,1304,3307,CANCEL,,,0,,"2022-04-11","2022-04-08 11:14:48",не тот кандидат внесен в работу.............................,,1,1,,0,,,"2022-04-08 11:03:35",12,
955,574,4168,ASSIGNED,,,1,,,"2022-05-25 09:04:11",,,1,1,321,1,,,"2022-04-08 11:16:05",,
956,1331,3307,ASSIGNED,24,"2022-04-22",1,"2022-04-18",,"2022-04-08 11:25:11",,,1,1,,1,,,"2022-04-08 11:16:36",,
957,883,3249,ASSIGNED,,,1,,"2022-05-12","2022-04-22 13:59:23",,,1,1,,1,,,"2022-04-08 11:18:05",,
958,553,1968,CANCEL,,,0,,,"2022-04-12 09:35:00","готовим второго кандидата Крыгина, т.к. опыта больше",,1,1,,0,,7652,"2022-04-11 13:12:50",12,
959,1334,1053,REJECT,,,0,,"2022-04-17","2022-04-17 21:00:00","Ответ заказчика:
По результатам собеседования – кандидат не подходит по компетенциям.
«Мало опыта. Неполный стек.»
Прошу предоставить другого кандидата.""",,1,1,305,0,"2022-04-15",,"2022-04-08 11:49:05",12,
960,1324,3735,CANCEL,,,0,,"2022-04-22","2022-04-08 12:23:01",Кандидат не подходит по локации на данный деманд..,,1,1,,0,,,"2022-04-08 11:58:52",12,
961,1327,3292,CANCEL,,,0,,,"2022-04-13 07:25:36",Прошу закрыть деманд по причине остановки подбора кандидатов заказчиком,,1,1,,0,,,,12,
963,1327,7719,CANCEL,,,0,,,"2022-04-13 07:25:36",Прошу закрыть деманд по причине остановки подбора кандидатов заказчиком,,1,1,,0,,,,12,
964,829,1881,REJECT,,,0,,"2022-04-14","2022-04-13 21:00:00",Candidate Alexander was rejected on Skills Interview unfortunatelly,,1,1,,0,"2022-04-12",,"2022-04-08 12:15:53",12,
966,1276,8009,CANCEL,,,0,,"2022-04-15","2022-04-13 10:28:42","Андреев отказался от проекта, слишком ему стек не подходящий",,1,1,,0,,,"2022-04-08 12:31:47",12,
967,552,7829,CANCEL,,,0,,"2022-04-15","2022-04-19 12:33:56",Заказчик закрыл позицию мануальных тестировщиков. Рассматривает только фулл-стек,,1,1,,0,,,"2022-04-08 12:41:46",12,
968,1287,3735,CANCEL,13,"2022-04-23",0,,,"2022-04-21 18:52:47","the customer has chosen another vendor, so we need to close the demand",,1,1,312,0,,,"2022-04-08 12:47:02",12,
969,1333,8758,REJECT,,,0,,,"2022-05-01 21:00:00","We have now filled all current short-term needs with experienced Shopware developers.
Further leads are currently dragging on, but we assume that more projects will come in over the next few weeks and months, for which we will then need support again.

A suggestion would be that we look at the situation together again in 4 weeks and then see whether Barthlomiej would still be available (at least partially).",,1,1,315,1,"2022-04-26",,"2022-04-08 12:46:55",12,
970,893,4792,REJECT,,,0,,,"2022-04-07 21:00:00",Start on another project!Start on another project!,,1,1,117,0,,,"2022-04-08 12:51:11",12,
972,1320,7634,TERMINATED,,,0,"2022-04-25",,"2022-04-19 11:15:54",Stop on project from: 2022-07-15,,1,1,402,1,"2022-04-12",,"2022-04-08 13:03:50",,
974,1100,6108,CANCEL,5,"2022-04-23",0,,,"2022-04-28 07:55:50",На данный момент заказчик временно прекратил найм.,,1,1,,0,,,"2022-04-08 13:18:24",12,
975,1332,7819,CANCEL,,,0,,"2022-04-15","2022-04-11 12:25:56","Опыт и стэк кандидата нерелевантен требованиям. Не работал с JavaScript, jQuery
С Ренато обсудили. Ищем другого кандидата.",,1,1,,0,,,"2022-04-08 13:20:48",12,
976,1214,113,CANCEL,,,0,,"2022-04-22","2022-04-08 14:01:04",Кандидат снят со второго бенча и продолжает работу на текущем проекте,,1,1,,0,,,"2022-04-08 13:24:06",12,
977,1235,10098,TERMINATED,,,0,"2022-04-20",,"2022-04-19 14:37:35",Stop on project from: 2022-06-30,,1,1,353,1,,,"2022-04-08 13:24:50",,
978,1288,8665,CANCEL,13,"2022-04-23",0,,"2022-04-25","2022-04-21 18:52:54","the customer has chosen another vendor, so we need to close the demand",,1,1,492,1,,,"2022-04-08 13:27:21",12,
979,1332,1094,CANCEL,,,0,,"2022-04-15","2022-04-11 12:26:57","Пономаренко Михаил
Опыт и стэк кандидата нерелевантен требованиям. Не работал с JavaScript, jQuery
С Ренато обсудили. Ищем другого кандидата.",,1,1,,0,,,"2022-04-08 13:27:31",12,
980,1343,592,CANCEL,,,0,,"2022-04-11","2022-04-12 09:02:23",Candidate Rudenko Serhii cancelled because of start on demand 1343,,1,1,,1,,,"2022-04-08 13:58:54",12,
981,1343,1801,ASSIGNED,,,1,"2022-04-13",,"2022-04-12 09:02:23",,,1,1,,1,,,"2022-04-08 14:01:56",,
983,1099,2788,CANCEL,,,0,,"2022-04-15","2022-04-11 13:20:21",The candidate didn't match the rate for the customer,,1,1,320,1,,,"2022-04-08 13:33:25",12,
984,1197,8961,CANCEL,,,0,,,"2022-04-21 21:00:00",Деманд ставим на холд. Клиент не пингуется уже давно.,,1,1,,1,,,"2022-04-08 13:39:56",12,
985,1337,1338,CANCEL,,,0,,"2022-04-15","2022-04-08 14:36:39",The candidate denied to join MTS. He has B2 english. He wants English project,,1,1,,0,,,"2022-04-08 14:04:44",12,
988,1326,295,CANCEL,4,"2022-04-23",0,,,"2022-05-02 06:30:31","Annalise.ai свернул набор, сделали выбор в пользу набора своих людей.",,1,1,,0,,,"2022-04-08 14:17:00",12,
989,1343,2141,CANCEL,,,0,,,"2022-04-12 09:02:23",Candidate Harautsou Raman cancelled because of start on demand 1343,,1,1,,0,,,"2022-04-08 14:03:19",12,
990,1338,2707,CANCEL,,,0,,,"2022-05-05 21:00:00",Снимаем с МТС тк тендер закрыт....................,,1,1,307,1,,,"2022-04-08 14:09:15",12,
991,1338,7644,CANCEL,,,0,,,"2022-04-12 10:29:09",Does not meet the requirments. Low readinees for interview,,1,1,,0,,,"2022-04-08 14:09:22",12,
992,1336,462,CANCEL,,,0,,,"2022-04-12 16:33:40",Pavel's test task was rejected on Paysera a year ago. The client has CV with 2.5 year experience.,,1,1,,0,,,"2022-04-08 14:12:12",12,
993,563,4205,CANCEL,,,0,,,"2022-04-14 14:13:24",холд......................................................,,1,1,,0,,,,12,
994,1037,2048,CANCEL,,,0,,,"2022-05-03 21:00:00","на данный момент позиции закрываются, т.к. появились новые документы которые наши компании должны подписать и вернемся к процессингу после подписания данных документов",,1,1,,1,,7653,"2022-04-08 14:28:17",12,
995,745,7854,CANCEL,,,0,,"2022-04-15","2022-04-19 12:39:25","Закрываем деманд поскольку после многочисленных пингов, получили от клиента информацию, что с мая по июль он не может нанимать разработчиков по внутренним причинам. Обещал вернуться в средине лета.",,1,1,496,1,,,"2022-04-08 14:28:36",12,
